grape_id,view,ref_id,source_subdir,ref,ref_base,pair_key,path,variety,color,peso,form,size,num,min,max,Cal 7,Cal 7.5,Cal 8,Cal 8.5,Cal 9,Cal 9.5,Cal 10,Cal 10.5,Cal 11,Cal 11.5,Cal 12,Cal 12.5,Cal 13,Cal 13.5,Cal 14,Cal 14.5,Cal 15,Cal 15.5,Cal 16,Cal 16.5,Cal 17,Cal 17.5,Cal 18,Cal 18.5,Cal 19,Cal 19.5,Cal 20,Cal 20.5,Cal 21,Cal 21.5,Cal 22,Cal 22.5,Cal 23,Cal 23.5,Cal 24,Cal 24.5,Cal 25,Cal 25.5,Cal 26,Cal 26.5,Cal 27,Cal 27.5,Cal 28,Cal 28.5,Cal 29,Cal 29.5,Cal 30,Cal 30.5,Cal 31,Cal 31.5,Cal 32
3591,B,3591B,EPG-7-IVORY,4B,4,EPG-7-IVORY::4,all_out_v2/EPG-7-IVORY_IMAGEN_8.jpg,IVORY,VERDE,218.0,REDONDA,70.0,70.0,12.0,19.0,,0,,0,,0,,0,,0,1.0,0,5.0,0,9.0,0,7.0,0,15.0,0,12.0,0,14.0,0,7.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3592,A,3592A,EPG-7-IVORY,5A,5,EPG-7-IVORY::5,all_out_v2/EPG-7-IVORY_IMAGEN_9.jpg,IVORY,VERDE,169.0,REDONDA,32.0,32.0,17.0,22.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,4.0,0,7.0,0,8.0,0,9.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3592,B,3592B,EPG-7-IVORY,5B,5,EPG-7-IVORY::5,all_out_v2/EPG-7-IVORY_IMAGEN_10.jpg,IVORY,VERDE,169.0,REDONDA,32.0,32.0,17.0,22.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,4.0,0,7.0,0,8.0,0,9.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3593,A,3593A,EPG-7-IVORY,6A,6,EPG-7-IVORY::6,all_out_v2/EPG-7-IVORY_IMAGEN_11.jpg,IVORY,VERDE,200.0,REDONDA,66.0,66.0,11.0,21.0,,0,,0,,0,,0,1.0,0,,0,9.0,0,14.0,0,9.0,0,11.0,0,10.0,0,6.0,0,4.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3593,B,3593B,EPG-7-IVORY,6B,6,EPG-7-IVORY::6,all_out_v2/EPG-7-IVORY_IMAGEN_12.jpg,IVORY,VERDE,200.0,REDONDA,66.0,66.0,11.0,21.0,,0,,0,,0,,0,1.0,0,,0,9.0,0,14.0,0,9.0,0,11.0,0,10.0,0,6.0,0,4.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3594,A,3594A,EPG-7-IVORY,7A,7,EPG-7-IVORY::7,all_out_v2/EPG-7-IVORY_IMAGEN_13.jpg,IVORY,VERDE,184.0,REDONDA,35.0,35.0,14.0,23.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,1.0,0,2.0,0,5.0,0,6.0,0,10.0,0,5.0,0,1.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3594,B,3594B,EPG-7-IVORY,7B,7,EPG-7-IVORY::7,all_out_v2/EPG-7-IVORY_IMAGEN_14.jpg,IVORY,VERDE,184.0,REDONDA,35.0,35.0,14.0,23.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,1.0,0,2.0,0,5.0,0,6.0,0,10.0,0,5.0,0,1.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3595,A,3595A,EPG-7-IVORY,8A,8,EPG-7-IVORY::8,all_out_v2/EPG-7-IVORY_IMAGEN_15.jpg,IVORY,VERDE,242.0,REDONDA,69.0,69.0,13.0,21.0,,0,,0,,0,,0,,0,,0,1.0,0,4.0,0,12.0,0,16.0,0,21.0,0,11.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3595,B,3595B,EPG-7-IVORY,8B,8,EPG-7-IVORY::8,all_out_v2/EPG-7-IVORY_IMAGEN_16.jpg,IVORY,VERDE,242.0,REDONDA,69.0,69.0,13.0,21.0,,0,,0,,0,,0,,0,,0,1.0,0,4.0,0,12.0,0,16.0,0,21.0,0,11.0,0,2.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3596,A,3596A,EPG-7-IVORY,9A,9,EPG-7-IVORY::9,all_out_v2/EPG-7-IVORY_IMAGEN_17.jpg,IVORY,VERDE,250.0,REDONDA,70.0,70.0,15.0,23.0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,5.0,0,4.0,0,10.0,0,5.0,0,14.0,0,8.0,0,23.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3596,B,3596B,EPG-7-IVORY,9B,9,EPG-7-IVORY::9,all_out_v2/EPG-7-IVORY_IMAGEN_18.jpg,IVORY,VERDE,250.0,REDONDA,70.0,70.0,15.0,23.0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,5.0,0,4.0,0,10.0,0,5.0,0,14.0,0,8.0,0,23.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3597,A,3597A,EPG-7-IVORY,10A,10,EPG-7-IVORY::10,all_out_v2/EPG-7-IVORY_IMAGEN_19.jpg,IVORY,VERDE,119.0,REDONDA,28.0,28.0,11.0,21.0,,0,,0,,0,,0,1.0,0,1.0,0,3.0,0,3.0,0,,0,4.0,0,3.0,0,5.0,0,4.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3597,B,3597B,EPG-7-IVORY,10B,10,EPG-7-IVORY::10,all_out_v2/EPG-7-IVORY_IMAGEN_20.jpg,IVORY,VERDE,119.0,REDONDA,28.0,28.0,11.0,21.0,,0,,0,,0,,0,1.0,0,1.0,0,3.0,0,3.0,0,,0,4.0,0,3.0,0,5.0,0,4.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3598,A,3598A,EPG-7-IVORY,11A,11,EPG-7-IVORY::11,all_out_v2/EPG-7-IVORY_IMAGEN_21.jpg,IVORY,VERDE,262.0,REDONDA,46.0,46.0,16.0,23.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,5.0,0,5.0,0,8.0,0,11.0,0,11.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3598,B,3598B,EPG-7-IVORY,11B,11,EPG-7-IVORY::11,all_out_v2/EPG-7-IVORY_IMAGEN_22.jpg,IVORY,VERDE,262.0,REDONDA,46.0,46.0,16.0,23.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2.0,0,5.0,0,5.0,0,8.0,0,11.0,0,11.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3599,A,3599A,EPG-7-IVORY,12A,12,EPG-7-IVORY::12,all_out_v2/EPG-7-IVORY_IMAGEN_23.jpg,IVORY,VERDE,122.0,REDONDA,27.0,27.0,14.0,23.0,,0,,0,,0,,0,,0,,0,,0,2.0,0,,0,1.0,0,1.0,0,7.0,0,9.0,0,6.0,0,,0,,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3599,B,3599B,EPG-7-IVORY,12B,12,EPG-7-IVORY::12,all_out_v2/EPG-7-IVORY_IMAGEN_24.jpg,IVORY,VERDE,122.0,REDONDA,27.0,27.0,14.0,23.0,,0,,0,,0,,0,,0,,0,,0,2.0,0,,0,1.0,0,1.0,0,7.0,0,9.0,0,6.0,0,,0,,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,
3600,A,3600A,EPG-7-IVORY,13A,13,EPG-7-IVORY::13,all_out_v2/EPG-7-IVORY_IMAGEN_25.jpg,IVORY,VERDE,187.0,REDONDA,72.0,72.0,11.0,20.0,,0,,0,,0,,0,5.0,0,11.0,0,14.0,0,9.0,0,10.0,0,9.0,0,7.0,0,5.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3600,B,3600B,EPG-7-IVORY,13B,13,EPG-7-IVORY::13,all_out_v2/EPG-7-IVORY_IMAGEN_26.jpg,IVORY,VERDE,187.0,REDONDA,72.0,72.0,11.0,20.0,,0,,0,,0,,0,5.0,0,11.0,0,14.0,0,9.0,0,10.0,0,9.0,0,7.0,0,5.0,0,1.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3601,A,3601A,EPG-7-IVORY,14A,14,EPG-7-IVORY::14,all_out_v2/EPG-7-IVORY_IMAGEN_27.jpg,IVORY,VERDE,156.0,REDONDA,58.0,58.0,12.0,17.0,,0,,0,,0,,0,,0,2.0,0,5.0,0,11.0,0,23.0,0,11.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3601,B,3601B,EPG-7-IVORY,14B,14,EPG-7-IVORY::14,all_out_v2/EPG-7-IVORY_IMAGEN_28.jpg,IVORY,VERDE,156.0,REDONDA,58.0,58.0,12.0,17.0,,0,,0,,0,,0,,0,2.0,0,5.0,0,11.0,0,23.0,0,11.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3602,A,3602A,EPG-7-IVORY,15A,15,EPG-7-IVORY::15,all_out_v2/EPG-7-IVORY_IMAGEN_29.jpg,IVORY,VERDE,115.0,REDONDA,35.0,35.0,12.0,20.0,,0,,0,,0,,0,,0,,0,1.0,0,4.0,0,6.0,0,9.0,0,5.0,0,7.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3602,B,3602B,EPG-7-IVORY,15B,15,EPG-7-IVORY::15,all_out_v2/EPG-7-IVORY_IMAGEN_30.jpg,IVORY,VERDE,115.0,REDONDA,35.0,35.0,12.0,20.0,,0,,0,,0,,0,,0,,0,1.0,0,4.0,0,6.0,0,9.0,0,5.0,0,7.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3603,A,3603A,EPG-7-IVORY,16A,16,EPG-7-IVORY::16,all_out_v2/EPG-7-IVORY_IMAGEN_31.jpg,IVORY,VERDE,168.0,REDONDA,59.0,59.0,13.0,18.0,,0,,0,,0,,0,,0,,0,7.0,0,8.0,0,12.0,0,16.0,0,10.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3603,B,3603B,EPG-7-IVORY,16B,16,EPG-7-IVORY::16,all_out_v2/EPG-7-IVORY_IMAGEN_32.jpg,IVORY,VERDE,168.0,REDONDA,59.0,59.0,13.0,18.0,,0,,0,,0,,0,,0,,0,7.0,0,8.0,0,12.0,0,16.0,0,10.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3604,A,3604A,EPG-7-IVORY,17A,17,EPG-7-IVORY::17,all_out_v2/EPG-7-IVORY_IMAGEN_33.jpg,IVORY,VERDE,205.0,REDONDA,43.0,43.0,15.0,22.0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,6.0,0,7.0,0,12.0,0,11.0,0,2.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3604,B,3604B,EPG-7-IVORY,17B,17,EPG-7-IVORY::17,all_out_v2/EPG-7-IVORY_IMAGEN_34.jpg,IVORY,VERDE,205.0,REDONDA,43.0,43.0,15.0,22.0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,,0,6.0,0,7.0,0,12.0,0,11.0,0,2.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3605,A,3605A,EPG-7-IVORY,18A,18,EPG-7-IVORY::18,all_out_v2/EPG-7-IVORY_IMAGEN_35.jpg,IVORY,VERDE,151.0,REDONDA,29.0,29.0,13.0,21.0,,0,,0,,0,,0,,0,,0,1.0,0,,0,,0,4.0,0,6.0,0,6.0,0,8.0,0,2.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3605,B,3605B,EPG-7-IVORY,18B,18,EPG-7-IVORY::18,all_out_v2/EPG-7-IVORY_IMAGEN_36.jpg,IVORY,VERDE,151.0,REDONDA,29.0,29.0,13.0,21.0,,0,,0,,0,,0,,0,,0,1.0,0,,0,,0,4.0,0,6.0,0,6.0,0,8.0,0,2.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3606,A,3606A,EPG-7-IVORY,19A,19,EPG-7-IVORY::19,all_out_v2/EPG-7-IVORY_IMAGEN_37.jpg,IVORY,VERDE,149.0,REDONDA,42.0,42.0,13.0,19.0,,0,,0,,0,,0,,0,,0,3.0,0,5.0,0,4.0,0,7.0,0,9.0,0,9.0,0,5.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3606,B,3606B,EPG-7-IVORY,19B,19,EPG-7-IVORY::19,all_out_v2/EPG-7-IVORY_IMAGEN_38.jpg,IVORY,VERDE,149.0,REDONDA,42.0,42.0,13.0,19.0,,0,,0,,0,,0,,0,,0,3.0,0,5.0,0,4.0,0,7.0,0,9.0,0,9.0,0,5.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3607,A,3607A,EPG-7-IVORY,20A,20,EPG-7-IVORY::20,all_out_v2/EPG-7-IVORY_IMAGEN_39.jpg,IVORY,VERDE,289.0,REDONDA,55.0,55.0,14.0,22.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,1.0,0,4.0,0,1.0,0,7.0,0,11.0,0,15.0,0,11.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3607,B,3607B,EPG-7-IVORY,20B,20,EPG-7-IVORY::20,all_out_v2/EPG-7-IVORY_IMAGEN_40.jpg,IVORY,VERDE,289.0,REDONDA,55.0,55.0,14.0,22.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,1.0,0,4.0,0,1.0,0,7.0,0,11.0,0,15.0,0,11.0,0,4.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3608,A,3608A,EPG-7-IVORY,21A,21,EPG-7-IVORY::21,all_out_v2/EPG-7-IVORY_IMAGEN_41.jpg,IVORY,VERDE,232.0,REDONDA,67.0,67.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,3.0,0,7.0,0,12.0,0,18.0,0,17.0,0,7.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3608,B,3608B,EPG-7-IVORY,21B,21,EPG-7-IVORY::21,all_out_v2/EPG-7-IVORY_IMAGEN_42.jpg,IVORY,VERDE,232.0,REDONDA,67.0,67.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,1.0,0,3.0,0,7.0,0,12.0,0,18.0,0,17.0,0,7.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3609,A,3609A,EPG-7-IVORY,22A,22,EPG-7-IVORY::22,all_out_v2/EPG-7-IVORY_IMAGEN_43.jpg,IVORY,VERDE,125.0,REDONDA,31.0,31.0,15.0,20.0,,0,,0,,0,,0,,0,,0,,0,,0,3.0,0,3.0,0,6.0,0,12.0,0,5.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3609,B,3609B,EPG-7-IVORY,22B,22,EPG-7-IVORY::22,all_out_v2/EPG-7-IVORY_IMAGEN_44.jpg,IVORY,VERDE,125.0,REDONDA,31.0,31.0,15.0,20.0,,0,,0,,0,,0,,0,,0,,0,,0,3.0,0,3.0,0,6.0,0,12.0,0,5.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3610,A,3610A,EPG-7-IVORY,23A,23,EPG-7-IVORY::23,all_out_v2/EPG-7-IVORY_IMAGEN_45.jpg,IVORY,VERDE,121.0,REDONDA,30.0,30.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,1.0,0,7.0,0,8.0,0,5.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3610,B,3610B,EPG-7-IVORY,23B,23,EPG-7-IVORY::23,all_out_v2/EPG-7-IVORY_IMAGEN_46.jpg,IVORY,VERDE,121.0,REDONDA,30.0,30.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,1.0,0,7.0,0,8.0,0,5.0,0,5.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3611,A,3611A,EPG-7-IVORY,24A,24,EPG-7-IVORY::24,all_out_v2/EPG-7-IVORY_IMAGEN_47.jpg,IVORY,VERDE,100.0,REDONDA,51.0,51.0,12.0,17.0,,0,,0,,0,,0,,0,8.0,0,17.0,0,15.0,0,7.0,0,2.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3611,B,3611B,EPG-7-IVORY,24B,24,EPG-7-IVORY::24,all_out_v2/EPG-7-IVORY_IMAGEN_48.jpg,IVORY,VERDE,100.0,REDONDA,51.0,51.0,12.0,17.0,,0,,0,,0,,0,,0,8.0,0,17.0,0,15.0,0,7.0,0,2.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3612,A,3612A,EPG-7-IVORY,25A,25,EPG-7-IVORY::25,all_out_v2/EPG-7-IVORY_IMAGEN_49.jpg,IVORY,VERDE,151.0,REDONDA,39.0,39.0,12.0,20.0,,0,,0,,0,,0,,0,,0,2.0,0,1.0,0,2.0,0,10.0,0,6.0,0,8.0,0,9.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3612,B,3612B,EPG-7-IVORY,25B,25,EPG-7-IVORY::25,all_out_v2/EPG-7-IVORY_IMAGEN_50.jpg,IVORY,VERDE,151.0,REDONDA,39.0,39.0,12.0,20.0,,0,,0,,0,,0,,0,,0,2.0,0,1.0,0,2.0,0,10.0,0,6.0,0,8.0,0,9.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3613,A,3613A,EPG-7-IVORY,26A,26,EPG-7-IVORY::26,all_out_v2/EPG-7-IVORY_IMAGEN_51.jpg,IVORY,VERDE,104.0,REDONDA,23.0,23.0,15.0,22.0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,3.0,0,4.0,0,4.0,0,5.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3613,B,3613B,EPG-7-IVORY,26B,26,EPG-7-IVORY::26,all_out_v2/EPG-7-IVORY_IMAGEN_52.jpg,IVORY,VERDE,104.0,REDONDA,23.0,23.0,15.0,22.0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,3.0,0,4.0,0,4.0,0,5.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3614,A,3614A,EPG-7-IVORY,27A,27,EPG-7-IVORY::27,all_out_v2/EPG-7-IVORY_IMAGEN_53.jpg,IVORY,VERDE,88.0,REDONDA,21.0,21.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,2.0,0,1.0,0,2.0,0,1.0,0,4.0,0,6.0,0,4.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3614,B,3614B,EPG-7-IVORY,27B,27,EPG-7-IVORY::27,all_out_v2/EPG-7-IVORY_IMAGEN_54.jpg,IVORY,VERDE,88.0,REDONDA,21.0,21.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,2.0,0,1.0,0,2.0,0,1.0,0,4.0,0,6.0,0,4.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3615,A,3615A,EPG-7-IVORY,28A,28,EPG-7-IVORY::28,all_out_v2/EPG-7-IVORY_IMAGEN_55.jpg,IVORY,VERDE,136.0,REDONDA,29.0,29.0,16.0,21.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4.0,0,3.0,0,4.0,0,7.0,0,8.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3615,B,3615B,EPG-7-IVORY,28B,28,EPG-7-IVORY::28,all_out_v2/EPG-7-IVORY_IMAGEN_56.jpg,IVORY,VERDE,136.0,REDONDA,29.0,29.0,16.0,21.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,4.0,0,3.0,0,4.0,0,7.0,0,8.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3616,A,3616A,EPG-7-IVORY,29A,29,EPG-7-IVORY::29,all_out_v2/EPG-7-IVORY_IMAGEN_57.jpg,IVORY,VERDE,100.0,REDONDA,25.0,25.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,,0,1.0,0,1.0,0,5.0,0,5.0,0,7.0,0,3.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3616,B,3616B,EPG-7-IVORY,29B,29,EPG-7-IVORY::29,all_out_v2/EPG-7-IVORY_IMAGEN_58.jpg,IVORY,VERDE,100.0,REDONDA,25.0,25.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,,0,1.0,0,1.0,0,5.0,0,5.0,0,7.0,0,3.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3617,A,3617A,EPG-7-IVORY,30A,30,EPG-7-IVORY::30,all_out_v2/EPG-7-IVORY_IMAGEN_59.jpg,IVORY,VERDE,114.0,REDONDA,44.0,44.0,12.0,18.0,,0,,0,,0,,0,,0,1.0,0,5.0,0,8.0,0,12.0,0,13.0,0,2.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3617,B,3617B,EPG-7-IVORY,30B,30,EPG-7-IVORY::30,all_out_v2/EPG-7-IVORY_IMAGEN_60.jpg,IVORY,VERDE,114.0,REDONDA,44.0,44.0,12.0,18.0,,0,,0,,0,,0,,0,1.0,0,5.0,0,8.0,0,12.0,0,13.0,0,2.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3618,A,3618A,EPG-7-IVORY,31A,31,EPG-7-IVORY::31,all_out_v2/EPG-7-IVORY_IMAGEN_61.jpg,IVORY,VERDE,115.0,REDONDA,52.0,52.0,10.0,17.0,,0,,0,,0,2.0,0,,0,4.0,0,9.0,0,14.0,0,11.0,0,7.0,0,5.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3618,B,3618B,EPG-7-IVORY,31B,31,EPG-7-IVORY::31,all_out_v2/EPG-7-IVORY_IMAGEN_62.jpg,IVORY,VERDE,115.0,REDONDA,52.0,52.0,10.0,17.0,,0,,0,,0,2.0,0,,0,4.0,0,9.0,0,14.0,0,11.0,0,7.0,0,5.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3619,A,3619A,EPG-7-IVORY,32A,32,EPG-7-IVORY::32,all_out_v2/EPG-7-IVORY_IMAGEN_63.jpg,IVORY,VERDE,168.0,REDONDA,41.0,41.0,13.0,22.0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,4.0,0,10.0,0,4.0,0,2.0,0,8.0,0,5.0,0,3.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3619,B,3619B,EPG-7-IVORY,32B,32,EPG-7-IVORY::32,all_out_v2/EPG-7-IVORY_IMAGEN_64.jpg,IVORY,VERDE,168.0,REDONDA,41.0,41.0,13.0,22.0,,0,,0,,0,,0,,0,,0,1.0,0,2.0,0,4.0,0,10.0,0,4.0,0,2.0,0,8.0,0,5.0,0,3.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3620,A,3620A,EPG-7-IVORY,33A,33,EPG-7-IVORY::33,all_out_v2/EPG-7-IVORY_IMAGEN_65.jpg,IVORY,VERDE,131.0,REDONDA,33.0,33.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,4.0,0,5.0,0,5.0,0,7.0,0,5.0,0,3.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3620,B,3620B,EPG-7-IVORY,33B,33,EPG-7-IVORY::33,all_out_v2/EPG-7-IVORY_IMAGEN_66.jpg,IVORY,VERDE,131.0,REDONDA,33.0,33.0,14.0,21.0,,0,,0,,0,,0,,0,,0,,0,4.0,0,5.0,0,5.0,0,7.0,0,5.0,0,3.0,0,3.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3621,A,3621A,EPG-7-IVORY,34A,34,EPG-7-IVORY::34,all_out_v2/EPG-7-IVORY_IMAGEN_67.jpg,IVORY,VERDE,158.0,REDONDA,52.0,52.0,12.0,19.0,,0,,0,,0,,0,,0,2.0,0,5.0,0,8.0,0,9.0,0,12.0,0,9.0,0,4.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3621,B,3621B,EPG-7-IVORY,34B,34,EPG-7-IVORY::34,all_out_v2/EPG-7-IVORY_IMAGEN_68.jpg,IVORY,VERDE,158.0,REDONDA,52.0,52.0,12.0,19.0,,0,,0,,0,,0,,0,2.0,0,5.0,0,8.0,0,9.0,0,12.0,0,9.0,0,4.0,0,3.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3622,A,3622A,EPG-7-IVORY,35A,35,EPG-7-IVORY::35,all_out_v2/EPG-7-IVORY_IMAGEN_69.jpg,IVORY,VERDE,220.0,REDONDA,68.0,68.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,5.0,0,7.0,0,11.0,0,14.0,0,16.0,0,11.0,0,1.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3622,B,3622B,EPG-7-IVORY,35B,35,EPG-7-IVORY::35,all_out_v2/EPG-7-IVORY_IMAGEN_70.jpg,IVORY,VERDE,220.0,REDONDA,68.0,68.0,12.0,20.0,,0,,0,,0,,0,,0,1.0,0,5.0,0,7.0,0,11.0,0,14.0,0,16.0,0,11.0,0,1.0,0,2.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3623,A,3623A,EPG-7-IVORY,36A,36,EPG-7-IVORY::36,all_out_v2/EPG-7-IVORY_IMAGEN_71.jpg,IVORY,VERDE,116.0,REDONDA,37.0,37.0,11.0,18.0,,0,,0,,0,,0,1.0,0,1.0,0,,0,4.0,0,6.0,0,6.0,0,13.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3623,B,3623B,EPG-7-IVORY,36B,36,EPG-7-IVORY::36,all_out_v2/EPG-7-IVORY_IMAGEN_72.jpg,IVORY,VERDE,116.0,REDONDA,37.0,37.0,11.0,18.0,,0,,0,,0,,0,1.0,0,1.0,0,,0,4.0,0,6.0,0,6.0,0,13.0,0,6.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
3624,A,3624A,EPG-7-IVORY,37A,37,EPG-7-IVORY::37,all_out_v2/EPG-7-IVORY_IMAGEN_73.jpg,IVORY,VERDE,135.0,REDONDA,27.0,27.0,16.0,22.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1.0,0,3.0,0,7.0,0,7.0,0,6.0,0,2.0,0,1.0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
